name_project,name_truncated,sector_en,all_sectors,n_types,budget_project,area_sqm,region,city,is_multi_region,area_parse_status,has_budget,start_date,end_date,duration_days,start_year,start_date_precision,end_date_precision,status_en,is_at_risk,sectors,status_project,region_project
ساحة الاحتفالات للأطفال – Children Festival Marketplace,False,Government,"['Education', 'Government', 'Leisure/Tourism']",3,,7679.0,Al-Riyadh,الرياض,False,ok,False,,,,,,,Stalled,True,حكومي,متعثر,"منطقة الرياض, الرياض"
قبة الفراشة – Butterfly Dome – KAFD,False,Government,"['Government', 'Leisure/Tourism']",2,,2826.0,Al-Riyadh,الرياض,False,ok,False,,2018-04-19,,,,exact,Stalled,True,حكومي,متعثر,"منطقة الرياض, الرياض"
المتحف المائي (الاكواريوم) – National Aquarium – KAFD,False,Government,"['Government', 'Leisure/Tourism']",2,841757548.0,13600.0,Al-Riyadh,,False,ok,True,,2018-02-19,,,,exact,Delayed,True,حكومي,متأخر,منطقة الرياض
مركز طب وجراحة الأعصاب – الحرس الوطني بجدة – Center of...,True,Government,"['Government', 'Health']",2,,69677.0,Makkah Al-Mokarramah,جدة,False,ok,False,2014-10-01,2017-09-30,1095.0,2014.0,month-level,month-level,Delayed,True,حكومي,متأخر,"منطقة مكة المكرمة, جدة"
برج الإدارات الرئيسية بجامعة الإمام عبد الرحمن بن فيصل...,True,Government,"['Education', 'Government']",2,344000000.0,20000.0,Eastern Region,الدمام,False,ok,True,2015-06-01,2018-06-01,1096.0,2015.0,month-level,exact,Delayed,True,حكومي,متأخر,"المنطقة الشرقية, الدمام"
مستشفى الملك سلمان التخصصي – King Salman Specialized Hospital,False,Government,"['Government', 'Health']",2,,980000.0,Makkah Al-Mokarramah,الطائف,False,ok,False,2014-10-23,2017-04-10,900.0,2014.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة مكة المكرمة, الطائف"
تقاطع طريق الملك عبدالله مع طريق الملك عبدالعزيز – Ki...,True,Government,"['Government', 'Infrastructure']",2,257000000.0,,Eastern Region,الخبر,False,linear_distance_not_area,True,2013-07-01,2016-07-01,1096.0,2013.0,month-level,exact,Delayed,True,حكومي,متأخر,"المنطقة الشرقية, الخبر"
مركز المؤتمرات – Conference Center – KAFD,False,Government,"['Government', 'Leisure/Tourism']",2,,,Al-Riyadh,الرياض,False,empty,False,2011-07-01,2016-09-20,1908.0,2011.0,month-level,exact,Completed,False,حكومي,مكتمل,"منطقة الرياض, الرياض"
مقر أمانة القصيم – Al Qassim Municipality Headquarters,False,Government,['Government'],1,66553194.0,33855.0,Al-Qaseem,بريدة,False,ok,True,2009-05-17,2014-05-17,1826.0,2009.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
مستشفى شمال بريدة العام – North Buraidah General Hospital,False,Government,"['Government', 'Health']",2,251338687.0,201299.0,Al-Qaseem,بريدة,False,ok,True,2014-08-06,2018-08-05,1460.0,2014.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
برج تداول – Tadawul Tower,False,Government,"['Commercial', 'Government']",2,1400000000.0,5166.0,Al-Riyadh,الرياض,False,ok,True,,2016-11-21,,,,exact,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
برج هيئة السوق المالية – Capital Market Authority (CMA) Tower – KAFD...,True,Government,"['Commercial', 'Government']",2,,185000.0,Al-Riyadh,الرياض,False,ok,False,,2016-11-24,,,,exact,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
متحف البيئة الحضرية – Museum of the built environment – KAFD,False,Government,"['Education', 'Government', 'Leisure/Tourism']",3,,106680.0,Al-Riyadh,الرياض,False,ok,False,,2017-12-31,,,,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
سوق الخضار المركزي ببريده – Buraidah Central Vegetable Market,False,Government,['Government'],1,148000000.0,229000.0,Al-Qaseem,بريدة,False,ok,True,,,,,,,Under construction,False,حكومي,تحت الإنشاء,"منطقة القصيم, بريدة"
القطار الأحادي المعلق – Monorail – KAFD,False,Government,"['Government', 'Infrastructure', 'Leisure/Tourism']",3,937500000.0,,Al-Riyadh,الرياض,False,linear_distance_not_area,True,2011-01-01,2016-12-31,2191.0,2011.0,year-level,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
برج مستشفى الملك فهد التخصصي ببريدة – KFSHB Tower,False,Government,"['Government', 'Health']",2,79050159.0,15000.0,Al-Qaseem,بريدة,False,ok,True,2009-07-01,2014-01-01,1645.0,2009.0,month-level,exact,Completed,False,حكومي,مكتمل,"منطقة القصيم, بريدة"
مبني العمادات المساندة بجامعة القصيم  – Deanship of Support Qa...,True,Government,"['Education', 'Government']",2,123000000.0,,Al-Qaseem,بريدة,False,empty,True,2014-10-12,2017-10-12,1096.0,2014.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
البنية الأساسية للموقع العام لكليات الطالبات ببريدة ...,True,Government,"['Government', 'Infrastructure']",2,94921630.0,60100.0,Al-Qaseem,بريدة,False,ok,True,2013-09-01,2016-02-18,900.0,2013.0,month-level,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
مجمع الكليات الصحية للطالبات بجامعة القصيم – Health colle...,True,Government,"['Education', 'Government', 'Health']",3,349492173.0,50000.0,Al-Qaseem,بريدة,False,ok,True,2011-10-25,2013-10-25,731.0,2011.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
إسكان أعضاء هيئة التدريس بجامعة القصيم – Establish faculty ho...,True,Government,"['Government', 'Residential']",2,681673752.0,640000.0,Al-Qaseem,بريدة,False,ok,True,2011-07-02,2014-07-02,1096.0,2011.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
مستشفى الملك عبدالله التخصصي للأطفال جدة – King Abdullah Sp...,True,Government,"['Government', 'Health']",2,,1075982.0,Makkah Al-Mokarramah,جدة,False,ok,False,2014-09-01,2017-08-30,1094.0,2014.0,month-level,exact,Delayed,True,حكومي,متأخر,"منطقة مكة المكرمة, جدة"
إسكان الحرس الوطني بالمدينة المنورة – National Guard Housing Ma...,True,Government,"['Government', 'Residential']",2,1523418000.0,1283948.0,Al-Madinah Al-Monawarah,المدينة المنورة,False,ok,True,2012-09-05,,,2012.0,exact,,Under construction,False,حكومي,تحت الإنشاء,"منطقة المدينة المنورة, المدينة المنورة"
مجمع الكليات الصحية للطلاب بجامعة القصيم – College of Healt...,True,Government,"['Education', 'Government', 'Health']",3,529680608.0,96000.0,Al-Qaseem,بريدة,False,ok,True,2011-10-24,2014-03-14,872.0,2011.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
المستشفى القصيم الجامعي – Al Qassim University Hospital,False,Government,"['Education', 'Government', 'Health']",3,442484484.0,48000.0,Al-Qaseem,بريدة,False,ok,True,2011-10-26,2015-04-08,1260.0,2011.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة القصيم, بريدة"
بوابات جامعة الملك سعود – Gates of King Saud University,False,Government,['Government'],1,,,Al-Riyadh,الرياض,False,empty,False,,,,,,,Under construction,False,حكومي,تحت الإنشاء,"منطقة الرياض, الرياض"
مستشفى الملك فيصل التخصصي و مركز الابحاث جدة – King Faisa...,True,Government,"['Government', 'Health', 'Scientific']",3,1770420638.0,21527820.83,Makkah Al-Mokarramah,جدة,False,ok,True,2013-09-01,,,2013.0,month-level,,Under construction,False,حكومي,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
الضاحية السكنية بخليج سلمان – Salman Housing,False,Government,"['Government', 'Infrastructure', 'Residential']",3,,3000000.0,Makkah Al-Mokarramah,جدة,False,ok,False,2011-06-22,2020-04-01,3206.0,2011.0,exact,exact,Under construction,False,حكومي,تحت الإنشاء,"منطقة مكة المكرمة, جدة"
مركز المؤتمرات في الجامعة الأسلامية -Islamic University Conference Ce...,True,Government,"['Education', 'Government']",2,120000000.0,2000.0,Al-Madinah Al-Monawarah,المدينة المنورة,False,ok,True,2012-06-01,,,2012.0,month-level,,Under construction,False,حكومي,تحت الإنشاء,"منطقة المدينة المنورة, المدينة المنورة"
مدينة الملك عبدالله الرياضية – King Abdullah Sports City,False,Government,"['Government', 'Sports']",2,1900000000.0,3000000.0,Makkah Al-Mokarramah,جدة,False,ok,True,2013-03-01,2014-04-01,396.0,2013.0,month-level,exact,Completed,False,حكومي,مكتمل,"منطقة مكة المكرمة, جدة"
بحيرة مدن في الدمام – Dammam lake – MODON,False,Government,"['Government', 'Leisure/Tourism']",2,129000000.0,400000.0,Eastern Region,الدمام,False,ok,True,2013-01-01,2014-01-15,379.0,2013.0,year-level,exact,Completed,False,حكومي,مكتمل,"المنطقة الشرقية, الدمام"
قطار سار – SAR Railway,False,Government,"['Government', 'Infrastructure']",2,12000000000.0,,Al-Qaseem / Al-Jouf / Northern Borders / Al-Riyadh / Hail,"وعد الشمال, مدينة سدير للصناعة والأعمال, المجمعة, الرياض, بريدة, حائل, عرعر",True,linear_distance_not_area,True,,2017-02-26,,,,exact,Completed,False,حكومي,مكتمل,"وعد الشمال, منطقة القصيم, منطقة الجوف, منطقة الحدود الشمالية, منطقة الرياض, منطقة حائل, مدينة سدير للصناعة والأعمال, المجمعة, الرياض, بريدة, حائل, عرعر"
نفق تقاطع طريق الامير سعد بن عبدالرحمن الأول مع شارع ال...,True,Government,"['Government', 'Infrastructure']",2,,,Al-Riyadh,الرياض,False,empty,False,2012-07-12,2016-02-21,1319.0,2012.0,exact,exact,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
المدينة الطبية بجامعة طيبة -Medical City of Taibah University,False,Government,"['Education', 'Government', 'Health']",3,1000000000.0,1630000.0,Al-Madinah Al-Monawarah,المدينة المنورة,False,ok,True,2013-06-16,,,2013.0,exact,,Under construction,False,حكومي,تحت الإنشاء,"منطقة المدينة المنورة, المدينة المنورة"
المركز الفرعي الشرقي بالرياض – Riyadh East Sub-Center,False,Government,"['Government', 'Infrastructure']",2,30000000000.0,7500000.0,Al-Riyadh,الرياض,False,ok,True,2012-01-01,2027-12-31,5843.0,2012.0,year-level,year-level,Proposed,False,حكومي,المشاريع المقترحة,"منطقة الرياض, الرياض"
محطة مترو الرياض الغربية – ARRIYADH METRO WESTERN STATION,False,Government,"['Government', 'Infrastructure']",2,,12500.0,Al-Riyadh,الرياض,False,ok,False,2015-05-29,2018-12-31,1312.0,2015.0,exact,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
محطة أس تي سي – STC Metro Station,False,Government,"['Government', 'Infrastructure']",2,562500000.0,11000.0,Al-Riyadh,الرياض,False,ok,True,2014-04-03,2019-12-31,2098.0,2014.0,exact,year-level,Under construction,False,حكومي,تحت الإنشاء,"منطقة الرياض, الرياض"
محطة قصر الحكم – The Qasr Al Hokm Downtown Metro Station,False,Government,"['Government', 'Infrastructure']",2,,19600.0,Al-Riyadh,الرياض,False,ok,False,2014-01-01,2017-12-31,1460.0,2014.0,year-level,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
محطة مركز الملك عبدالله المالي – King Abdullah Financial District Me...,True,Government,"['Government', 'Infrastructure']",2,,20434.0,Al-Riyadh,الرياض,False,ok,False,2014-01-01,2018-12-31,1825.0,2014.0,year-level,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
قطار الرياض – Riyadh Metro,False,Government,"['Government', 'Infrastructure']",2,89701000000.0,,Al-Riyadh,الرياض,False,linear_distance_not_area,True,2014-01-01,2018-12-31,1825.0,2014.0,year-level,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
حافلات الرياض – Riyadh Bus,False,Government,"['Government', 'Infrastructure']",2,,,Al-Riyadh,الرياض,False,linear_distance_not_area,False,2014-11-19,2018-12-31,1503.0,2014.0,exact,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
مشروع الملك عبدالعزيز للنقل العام بمدينة الرياض – Kin...,True,Government,"['Government', 'Infrastructure']",2,84000000000.0,,Al-Riyadh,الرياض,False,linear_distance_not_area,True,2013-08-03,2018-12-31,1976.0,2013.0,exact,year-level,Delayed,True,حكومي,متأخر,"منطقة الرياض, الرياض"
مجمع الملك عبدالله الطبي تبوك – King Abdullah Medical Complex in Tabu...,True,Government,"['Government', 'Health']",2,1737000000.0,,Tabouk,تبوك,False,empty,True,,,,,,,Under construction,False,حكومي,تحت الإنشاء,"منطقة تبوك, تبوك"
